timestamp,roll,pitch,yaw,timestamp_mag,mag_x,mag_y,mag_z
1.74E+15,2.47,-3.182,-31.585,1.74E+15,0.111447305,0.024927651,0.114052177
1.74E+15,4.974,-2.332,-34.465,1.74E+15,0.110616096,0.025789221,0.113514993
1.74E+15,11.094,-1.97,-40.941,1.74E+15,0.105335,0.025749,0.116748
1.74E+15,14.014,-2.402,-43.995,1.74E+15,0.098366093,0.024201047,0.120478971
1.74E+15,16.461,-2.735,-46.759,1.74E+15,0.095006,0.022606,0.122208
1.74E+15,18.385,-2.8,-49.36,1.74E+15,0.088578,0.022283,0.125409
1.74E+15,20.156,-3.275,-52.026,1.74E+15,0.085643,0.020056,0.125757
1.74E+15,22.475,-4.291,-55.158,1.74E+15,0.077989957,0.019849058,0.129259527
1.74E+15,25.191,-4.438,-58.3,1.74E+15,0.070487114,0.016245438,0.131816043
1.74E+15,26.553,-4.48,-59.983,1.74E+15,0.067179804,0.015505834,0.133137226
1.74E+15,27.966,-4.996,-62.017,1.74E+15,0.064074,0.016443,0.134505
1.74E+15,29.886,-6.513,-65.393,1.74E+15,0.057426904,0.012676736,0.135934747
1.74E+15,30.91,-7.497,-67.527,1.74E+15,0.051384963,0.011858259,0.13743423
1.74E+15,32.439,-9.295,-71.745,1.74E+15,0.038084256,0.011281835,0.139045432
1.74E+15,33.098,-10.339,-73.778,1.74E+15,0.036152,0.011928,0.139341
1.74E+15,34.115,-11.745,-76.503,1.74E+15,0.026359,0.009953,0.139113
1.74E+15,35.238,-13.25,-79.578,1.74E+15,0.016104,0.008652,0.138769
1.74E+15,35.579,-13.758,-80.366,1.74E+15,0.016104,0.008652,0.138769
1.74E+15,36.608,-15.512,-82.349,1.74E+15,0.007634,0.008127,0.138261
1.74E+15,37.455,-17.916,-83.708,1.74E+15,0.00061978,0.007039792,0.137377251
1.74E+15,38.03,-20.911,-84.462,1.74E+15,-0.009163819,0.006984813,0.135635824
1.74E+15,38.262,-22.901,-84.448,1.74E+15,-0.011873,0.008069,0.135041
1.74E+15,38.209,-25.286,-83.73,1.74E+15,-0.015985387,0.006779723,0.134151641
1.74E+15,37.844,-26.605,-82.761,1.74E+15,-0.017737044,0.007522653,0.13402736
1.74E+15,36.647,-28.872,-80.947,1.74E+15,-0.01919,0.009054,0.133638
1.74E+15,35.04,-31.531,-79.027,1.74E+15,-0.019338,0.011272,0.133215
1.74E+15,33.439,-35.129,-77.147,1.74E+15,-0.019338,0.011272,0.133215
1.74E+15,32.218,-39.278,-75.649,1.74E+15,-0.026330294,0.019158542,0.130339011
1.74E+15,30.911,-43.533,-74.193,1.74E+15,-0.030726,0.02151,0.127595
1.74E+15,29.521,-46.054,-72.821,1.74E+15,-0.034752784,0.023914668,0.126037134
1.74E+15,26.838,-49.341,-70.302,1.74E+15,-0.037876244,0.027936569,0.123699545
1.74E+15,22.942,-51.784,-66.317,1.74E+15,-0.038387,0.03432,0.12195
1.74E+15,19.268,-52.979,-62.582,1.74E+15,-0.038306,0.03531,0.120319
1.74E+15,15.048,-53.052,-58.099,1.74E+15,-0.033272024,0.040334413,0.120932946
1.74E+15,7.415,-53.542,-50.203,1.74E+15,-0.026943,0.044372,0.122783
1.74E+15,2.224,-54.671,-44.617,1.74E+15,-0.024407621,0.048143908,0.121356469
1.74E+15,-3.328,-54.158,-38.677,1.74E+15,-0.017519,0.05461,0.121534
1.74E+15,-6.897,-53.264,-34.809,1.74E+15,-0.014998,0.056382,0.120772
1.74E+15,-12.054,-52.143,-29.07,1.74E+15,-0.00613351,0.060695748,0.121502902
1.74E+15,-15.628,-51.514,-25.048,1.74E+15,-0.004070853,0.061006674,0.121376532
1.74E+15,-22.04,-49.389,-17.761,1.74E+15,0.00328,0.062765,0.123114
1.74E+15,-24.778,-48.183,-14.575,1.74E+15,0.009713367,0.064636055,0.12396002
1.74E+15,-29.011,-46.927,-9.624,1.74E+15,0.018271,0.069717,0.120593
1.74E+15,-32.555,-45.711,-5.474,1.74E+15,0.0204756,0.068343363,0.123143268
1.74E+15,-37.633,-42.172,0.214,1.74E+15,0.026743662,0.07016285,0.124007412
1.74E+15,-39.716,-39.135,2.52,1.74E+15,0.035122974,0.07037114,0.122683818
1.74E+15,-40.935,-36.767,3.819,1.74E+15,0.044852958,0.071149929,0.12194298
1.74E+15,-42.534,-33.441,5.505,1.74E+15,0.05051,0.069542,0.121074
1.74E+15,-43.889,-30.659,7.171,1.74E+15,0.056887,0.069732,0.123262
1.74E+15,-44.197,-28.623,7.624,1.74E+15,0.064228538,0.066473183,0.124393719
1.74E+15,-43.93,-25.293,7.319,1.74E+15,0.078137,0.066026,0.115867
1.74E+15,-43.481,-22.541,7.285,1.74E+15,0.083118593,0.062016906,0.119881153
1.74E+15,-42.627,-19.491,6.55,1.74E+15,0.089954476,0.059312351,0.112241746
1.74E+15,-41.111,-14.347,4.842,1.74E+15,0.095371,0.055759,0.122138
1.74E+15,-40.165,-11.045,3.604,1.74E+15,0.095371,0.055759,0.122138
1.74E+15,-37.215,-3.735,1.036,1.74E+15,0.118187,0.046996,0.109827
1.74E+15,-35.205,-0.717,0.164,1.74E+15,0.133423545,0.037107209,0.096225629
1.74E+15,-33.807,1.045,-0.385,1.74E+15,0.139052926,0.032301658,0.094179205
1.74E+15,-30.26,4,-1.455,1.74E+15,0.145763,0.024164,0.089625
1.74E+15,-28.481,5.869,-2.369,1.74E+15,0.148761,0.01898,0.094301
1.74E+15,-25.022,11.233,-5.316,1.74E+15,0.156570135,0.013558672,0.081118898
1.74E+15,-23.029,13.099,-6.805,1.74E+15,0.159731,0.012513,0.076351
1.74E+15,-19.175,15.024,-8.824,1.74E+15,0.16231,0.011157,0.070422
1.74E+15,-13.354,17.88,-11.927,1.74E+15,0.16385,0.010121,0.065076
1.74E+15,-10.203,19.131,-13.701,1.74E+15,0.164677278,0.00938326,0.063038033
1.74E+15,-5.176,19.673,-16.686,1.74E+15,0.164931,0.009157,0.062413
1.74E+15,-1.82,19.356,-18.978,1.74E+15,0.162187826,0.011667785,0.064041698
1.74E+15,4.259,18.037,-23.885,1.74E+15,0.157919,0.013621,0.070912
1.74E+15,7.8,16.749,-27.905,1.74E+15,0.152978056,0.016128015,0.077981816
1.74E+15,9.516,15.566,-31.092,1.74E+15,0.148124149,0.019338917,0.083257925
1.74E+15,12.154,13.948,-35.853,1.74E+15,0.142584,0.023145,0.09001
1.74E+15,18.163,11.147,-42.711,1.74E+15,0.132192,0.025043,0.100272
1.74E+15,20.821,10.071,-45.311,1.74E+15,0.132192,0.025043,0.100272
1.74E+15,23.393,8.754,-47.968,1.74E+15,0.118588,0.022254,0.111904
1.74E+15,25.811,7.133,-50.698,1.74E+15,0.108212835,0.016713072,0.12012851
1.74E+15,29.032,4.667,-54.82,1.74E+15,0.099878858,0.013413587,0.125838244
1.74E+15,31.561,2.378,-58.7,1.74E+15,0.08989,0.010177,0.130489
1.74E+15,32.738,0.795,-61.375,1.74E+15,0.078599674,0.007952681,0.135578589
1.74E+15,34.052,-2.732,-66.169,1.74E+15,0.065667,0.006694,0.138765
1.74E+15,35.089,-8.428,-73.612,1.74E+15,0.044828,0.00706,0.142527
1.74E+15,35.479,-10.073,-76.85,1.74E+15,0.03011593,0.008170797,0.143276455
1.74E+15,35.735,-10.812,-78.756,1.74E+15,0.021776,0.010408,0.14266
1.74E+15,36.533,-11.924,-81.926,1.74E+15,0.014855118,0.010032768,0.142614005
1.74E+15,37.138,-13.072,-84.728,1.74E+15,0.008435918,0.010617045,0.141570883
1.74E+15,38.314,-15.454,-91.274,1.74E+15,0.002532,0.011867,0.140455
1.74E+15,38.785,-16.683,-95.541,1.74E+15,-0.012514,0.011315,0.137448
1.74E+15,38.735,-17.838,-98.619,1.74E+15,-0.025455639,0.010851853,0.134445109
1.74E+15,38.18,-19.312,-105.038,1.74E+15,-0.026206,0.010825,0.134271
1.74E+15,37.387,-19.064,-109.548,1.74E+15,-0.050085508,0.01633203,0.122387739
1.74E+15,36.892,-18.532,-112.472,1.74E+15,-0.055218691,0.016142783,0.120830029
1.74E+15,36.138,-16.675,-117.461,1.74E+15,-0.061959,0.017774,0.113941
1.74E+15,35.522,-15.446,-119.51,1.74E+15,-0.064622247,0.016097052,0.113559621
1.74E+15,34.455,-14.155,-122.355,1.74E+15,-0.067025463,0.014006741,0.11400222
1.74E+15,33.366,-12.849,-124.5,1.74E+15,-0.069093,0.014206,0.114296
1.74E+15,32.9,-11.964,-125.539,1.74E+15,-0.068927998,0.011900215,0.116328433
1.74E+15,32.432,-11.068,-126.734,1.74E+15,-0.06886,0.01095,0.117166
1.74E+15,31.92,-10.418,-127.471,1.74E+15,-0.07105591,0.013429108,0.112903875
1.74E+15,31.072,-9.95,-127.419,1.74E+15,-0.071715,0.013771,0.113319
1.74E+15,30.577,-9.783,-126.677,1.74E+15,-0.071715,0.013771,0.113319
1.74E+15,29.569,-10.261,-124.668,1.74E+15,-0.071715,0.013771,0.113319
1.74E+15,28.812,-10.959,-122.528,None,None,None,None
1.74E+15,27.635,-13.049,-118.423,1.74E+15,-0.060213527,0.027061171,0.119669587
1.74E+15,25.922,-14.504,-112.711,1.74E+15,-0.05953,0.027851,0.120047
1.74E+15,22.925,-14.272,-106.107,1.74E+15,-0.048509,0.03948,0.116794
1.74E+15,19.546,-13.102,-99.657,1.74E+15,-0.048509,0.03948,0.116794
1.74E+15,15.639,-13.549,-90.795,1.74E+15,-0.012776315,0.058378844,0.119171823
1.74E+15,15.056,-13.62,-88.917,1.74E+15,-0.012413,0.058571,0.119196
1.74E+15,12.72,-13.055,-82.953,1.74E+15,0.001606,0.063891,0.120016
1.74E+15,10.209,-12.907,-77.262,1.74E+15,0.016675151,0.065875929,0.1213537
1.74E+15,7.84,-12.721,-71.503,1.74E+15,0.017805,0.066609,0.121616
1.74E+15,4.834,-11.352,-65.139,1.74E+15,0.017805,0.066609,0.121616
1.74E+15,2.813,-9.988,-61.492,1.74E+15,0.017805,0.066609,0.121616
1.74E+15,0.9,-8.461,-58.043,1.74E+15,0.0614,0.069643,0.114627
1.74E+15,-1.408,-7.213,-53.652,1.74E+15,0.070015,0.06918,0.110568
1.74E+15,-4.51,-5.008,-47.34,1.74E+15,0.089574,0.06429,0.107105
1.74E+15,-6.779,-3.423,-43.556,1.74E+15,0.094561,0.066084,0.104573
1.74E+15,-8.935,-2.205,-39.698,1.74E+15,0.094561,0.066084,0.104573
1.74E+15,-10.49,-1.151,-37.054,1.74E+15,0.094561,0.066084,0.104573
1.74E+15,-13.089,0.975,-33.015,1.74E+15,0.117656,0.056664,0.095323
1.74E+15,-15.57,2.604,-28.951,1.74E+15,0.127587103,0.05373912,0.08751241
1.74E+15,-17.52,3.792,-25.188,1.74E+15,0.134419336,0.049125244,0.083872764
1.74E+15,-18.939,4.387,-21.845,1.74E+15,0.138949132,0.043860512,0.083933889
1.74E+15,-19.897,4.949,-18.612,1.74E+15,0.139473,0.043082,0.084132
1.74E+15,-20.534,5.21,-16.299,1.74E+15,0.139473,0.043082,0.084132
1.74E+15,-21.889,5.555,-13.028,1.74E+15,0.146223647,0.031709263,0.08177641
1.74E+15,-23.161,6.209,-11.31,1.74E+15,0.14652,0.03121,0.081673
1.74E+15,-25.207,7.228,-9.255,1.74E+15,0.14652,0.03121,0.081673
1.74E+15,-27.416,8.268,-7.779,1.74E+15,0.15153,0.024349,0.079189
1.74E+15,-28.934,8.924,-6.842,1.74E+15,0.15153,0.024349,0.079189
1.74E+15,-30.945,9.478,-5.574,1.74E+15,0.15658,0.021053,0.076025
1.74E+15,-32.514,9.636,-4.814,1.74E+15,0.15658,0.021053,0.076025
1.74E+15,-36.488,9.395,-3.441,1.74E+15,0.15658,0.021053,0.076025
1.74E+15,-38.652,9.04,-3.034,1.74E+15,0.158361,0.022673,0.070162
1.74E+15,-41.371,7.967,-2.596,1.74E+15,0.158361,0.022673,0.070162
1.74E+15,-43.636,6.717,-2.037,1.74E+15,0.157324,0.028596,0.071426
1.74E+15,-45.073,6.146,-1.739,1.74E+15,0.156946,0.031777,0.071247
1.74E+15,-47.229,5.46,-1.212,1.74E+15,0.154642054,0.035457437,0.073831937
1.74E+15,-48.321,4.93,-0.631,1.74E+15,0.154082,0.037364,0.067385
1.74E+15,-47.264,4.364,-0.405,1.74E+15,0.153249791,0.038317047,0.071974137
1.74E+15,-43.079,3.471,-0.982,1.74E+15,0.153153,0.038383,0.071831
1.74E+15,-38.422,2.623,-2.227,1.74E+15,0.149818356,0.035652992,0.080470006
1.74E+15,-29.59,0.722,-5.24,1.74E+15,0.149471,0.034985,0.078928
1.74E+15,-20.581,-0.795,-9.094,1.74E+15,0.149471,0.034985,0.078928
1.74E+15,-13.365,-1.85,-13.338,1.74E+15,0.135542891,0.0256198,0.101987789
1.74E+15,-6.985,-3.363,-17.526,1.74E+15,0.133321,0.024618,0.103352
1.74E+15,-2.692,-4.197,-20.381,1.74E+15,0.126123401,0.021509093,0.11034686
1.74E+15,3.703,-4.514,-25.035,1.74E+15,0.123345,0.020309,0.113047
1.74E+15,6.968,-4.03,-27.62,1.74E+15,0.116270457,0.017240455,0.116943881
1.74E+15,11.328,-3.083,-30.959,1.74E+15,0.115341,0.014696,0.117865
1.74E+15,14.984,-2.236,-33.309,1.74E+15,0.11202857,0.010593262,0.119410368
1.74E+15,17.303,-1.711,-34.546,1.74E+15,0.111264878,0.007759001,0.119335531
1.74E+15,23.844,-1.673,-38.236,1.74E+15,0.106004103,-0.000310393,0.122150512
1.74E+15,24.97,-2.085,-40.061,1.74E+15,0.103098373,-0.001182554,0.123970085
1.74E+15,23.79,-4.885,-41.789,1.74E+15,0.101881,-0.001401,0.124743
1.74E+15,20.885,-11.308,-43.892,1.74E+15,0.101881,-0.001401,0.124743
1.74E+15,18.109,-19.282,-45.881,1.74E+15,0.069300226,0.013385447,0.137561583
1.74E+15,16.35,-23.718,-46.802,1.74E+15,0.066678,0.014489,0.138341
1.74E+15,13.506,-28.726,-47.965,1.74E+15,0.044871,0.026379,0.139474
1.74E+15,5.934,-38.666,-48.433,1.74E+15,0.028836,0.036691,0.137706
1.74E+15,4.466,-42.531,-48.359,1.74E+15,0.028836,0.036691,0.137706
1.74E+15,2.278,-47.622,-48.052,1.74E+15,0.001945,0.053428,0.128521
1.74E+15,-1.038,-50.398,-46.284,1.74E+15,0.001945,0.053428,0.128521
1.74E+15,-4.107,-52.085,-44.103,1.74E+15,0.001945,0.053428,0.128521
1.74E+15,-8.371,-54.108,-40.48,1.74E+15,-0.013865953,0.066833772,0.117057612
1.74E+15,-12.17,-55.235,-36.743,1.74E+15,-0.013431675,0.074349037,0.111613473
1.74E+15,-14.198,-55.837,-34.336,1.74E+15,-0.012739,0.075482,0.110859
1.74E+15,-21.59,-59.446,-25.583,1.74E+15,-0.014518,0.076123,0.111219
1.74E+15,-25.138,-60.21,-22.227,1.74E+15,-0.014518,0.076123,0.111219
1.74E+15,-27.471,-60.659,-20.659,1.74E+15,-0.014518,0.076123,0.111219
1.74E+15,-26.623,-61.478,-23.469,1.74E+15,-0.014518,0.076123,0.111219
1.74E+15,-19.544,-62.175,-32.76,None,None,None,None
1.74E+15,-10.218,-61.624,-44.578,None,None,None,None
1.74E+15,-4.326,-60.05,-52.394,None,None,None,None
1.74E+15,2.98,-56.082,-62.317,1.74E+15,-0.036307,0.078795,0.098981
1.74E+15,6.552,-52.537,-67.407,1.74E+15,-0.037095,0.07839,0.095253
1.74E+15,11.199,-42.744,-74.284,1.74E+15,-0.03702,0.071777,0.106527
1.74E+15,13.321,-34.303,-78.002,1.74E+15,-0.022643938,0.06673272,0.113645649
1.74E+15,14.459,-29.647,-80.149,1.74E+15,-0.016376,0.06515,0.112556
1.74E+15,15.987,-20.225,-84.044,1.74E+15,-0.016376,0.06515,0.112556
1.74E+15,17.17,-15.303,-86.027,1.74E+15,-0.016376,0.06515,0.112556
1.74E+15,18.072,-10.231,-89.053,None,None,None,None
1.74E+15,18.187,-7.058,-90.608,None,None,None,None
1.74E+15,17.689,-2.071,-93.034,1.74E+15,0.008163,0.053705,0.12379
1.74E+15,17.118,1.402,-94.308,1.74E+15,0.009822747,0.055101457,0.123349944
1.74E+15,16.273,6.025,-95.845,1.74E+15,0.009947,0.055206,0.123317
1.74E+15,14.751,10.254,-97.307,1.74E+15,0.009947,0.055206,0.123317
1.74E+15,13.403,12.063,-97.239,1.74E+15,0.009947,0.055206,0.123317
1.74E+15,10.279,15.131,-94.59,None,None,None,None
1.74E+15,6.254,17.147,-89.266,None,None,None,None
1.74E+15,2.545,13.804,-83.045,None,None,None,None
1.74E+15,-0.118,6.844,-76.458,None,None,None,None
1.74E+15,-2.542,2.515,-69.556,None,None,None,None
1.74E+15,-5.109,0.102,-59.378,None,None,None,None
1.74E+15,-6.278,-1.655,-52.953,None,None,None,None
1.74E+15,-7.688,-5.494,-41.969,None,None,None,None
1.74E+15,-8.806,-7.348,-37.239,None,None,None,None
1.74E+15,-11.154,-8.926,-30.506,1.74E+15,0.102792,0.055781,0.1061
1.74E+15,-13.442,-9.92,-23.509,1.74E+15,0.102792,0.055781,0.1061
1.74E+15,-14.453,-10.137,-18.832,1.74E+15,0.102792,0.055781,0.1061
1.74E+15,-15.13,-10.232,-11.381,1.74E+15,0.102792,0.055781,0.1061
1.74E+15,-15.714,-10.283,-6.352,None,None,None,None
1.74E+15,-17.521,-9.676,0.722,None,None,None,None
1.74E+15,-21.213,-9.153,9.57,1.74E+15,0.116001898,0.003353313,0.122831379
1.74E+15,-25.319,-10.96,16.446,1.74E+15,0.110949114,-0.002413696,0.127559954
1.74E+15,-30.273,-11.715,21.973,1.74E+15,0.102894621,-0.003857232,0.132408025
1.74E+15,-35.183,-12.749,26.219,1.74E+15,0.099339782,0.0021393,0.133880569
1.74E+15,-40.035,-14.807,30.554,1.74E+15,0.09253,0.006054,0.139219
1.74E+15,-42.041,-16.402,33.272,1.74E+15,0.089775,0.011893,0.135358
1.74E+15,-43.207,-17.564,35.124,1.74E+15,0.080127297,0.014387003,0.140016752
1.74E+15,-47.589,-21.342,41.286,1.74E+15,0.064942286,0.019597176,0.141193001
1.74E+15,-49.648,-22.8,43.979,1.74E+15,0.05620544,0.02149387,0.14619033
1.74E+15,-51.781,-23.969,46.151,1.74E+15,0.050777906,0.025375655,0.143673226
1.74E+15,-56.147,-25.235,48.924,1.74E+15,0.043987822,0.032985882,0.143503885
1.74E+15,-58.351,-25.757,50.247,1.74E+15,0.038205805,0.038183937,0.137400882
1.74E+15,-61.395,-26.404,52.172,1.74E+15,0.037491,0.042319,0.137683
1.74E+15,-63.239,-26.779,53.435,1.74E+15,0.030374316,0.048557588,0.137332327
1.74E+15,-65.067,-26.453,54.792,1.74E+15,0.034912515,0.04994461,0.132084802
1.74E+15,-64.566,-24.268,54.981,1.74E+15,0.034600083,0.050047587,0.132530621
1.74E+15,-61.629,-19.545,53.039,1.74E+15,0.040061778,0.047784664,0.138361674
1.74E+15,-60.961,-17.862,52.792,1.74E+15,0.050978344,0.040243803,0.135250249
1.74E+15,-59.998,-14.952,52.206,1.74E+15,0.055391805,0.036798871,0.136892251
1.74E+15,-59.394,-11.849,51.858,1.74E+15,0.061549,0.033978,0.136585
1.74E+15,-59.43,-9.426,52.454,1.74E+15,0.070196151,0.026887103,0.133859171
1.74E+15,-59.152,-8.304,53.56,1.74E+15,0.069109122,0.029727483,0.13957076
1.74E+15,-57.798,-6.743,55.883,1.74E+15,0.069475621,0.021728841,0.138809849
1.74E+15,-57.292,-6.244,58.415,1.74E+15,0.067456407,0.017599256,0.141926254
1.74E+15,-57.269,-5.579,60.192,1.74E+15,0.062835236,0.017533562,0.143427785
1.74E+15,-56.681,-4.972,59.837,1.74E+15,0.06296896,0.013693295,0.141102793
1.74E+15,-54.606,-6.378,57.93,1.74E+15,0.066118377,0.013386533,0.147329792
1.74E+15,-51.105,-8.297,52.946,1.74E+15,0.066149,0.01338,0.147384
1.74E+15,-47.624,-9.161,47.241,1.74E+15,0.07110567,0.007332382,0.143629193
1.74E+15,-38.302,-10.268,32.476,1.74E+15,0.075999,0.003902,0.139235
1.74E+15,-32.971,-10.675,24.441,1.74E+15,0.096548014,0.001969116,0.131857395
1.74E+15,-24.535,-10.342,11.768,1.74E+15,0.101429,0.00151,0.130105
1.74E+15,-16.435,-11.124,-0.582,1.74E+15,0.11687,0.007264,0.12445
1.74E+15,-12.02,-11.676,-8.847,1.74E+15,0.115617033,0.015079931,0.123963075
1.74E+15,-6.417,-10.979,-21.201,1.74E+15,0.112387727,0.027035143,0.119621216
1.74E+15,-1.109,-10.416,-33.291,1.74E+15,0.108536,0.03368,0.121257
1.74E+15,1.978,-10.302,-39.917,1.74E+15,0.099344,0.044281,0.119145
1.74E+15,7.48,-11.279,-49.387,1.74E+15,0.099344,0.044281,0.119145
1.74E+15,10.954,-11.725,-55.223,1.74E+15,0.072447038,0.05032993,0.124425391
1.74E+15,14.969,-11.186,-62.937,1.74E+15,0.06198,0.04558,0.129618
1.74E+15,17.63,-10.517,-69.247,1.74E+15,0.046151374,0.046573861,0.130206401
1.74E+15,19.682,-9.942,-74.901,1.74E+15,0.045005,0.045777,0.130526
1.74E+15,21.383,-10.138,-80.006,1.74E+15,0.025624021,0.041495588,0.132443561
1.74E+15,22.523,-10.756,-84.036,1.74E+15,0.01471,0.045593,0.130298
1.74E+15,23.412,-11.475,-86.296,1.74E+15,0.008348079,0.040796514,0.131062641
1.74E+15,25.213,-13.432,-89.733,1.74E+15,0.005471,0.040492,0.131423
1.74E+15,26.474,-14.495,-91.916,1.74E+15,-0.00748,0.034516,0.130937
1.74E+15,27.469,-16.442,-93.376,1.74E+15,-0.016120238,0.033934881,0.128274507
1.74E+15,27.981,-18.391,-94.012,1.74E+15,-0.020876,0.033707,0.12787
1.74E+15,28.09,-20.986,-94.303,1.74E+15,-0.024433,0.036306,0.1236
1.74E+15,27.637,-23.326,-93.714,1.74E+15,-0.030165264,0.03751383,0.122506946
1.74E+15,27.201,-25.133,-92.985,1.74E+15,-0.031546166,0.037187123,0.12236027
1.74E+15,26.045,-28.029,-92.117,1.74E+15,-0.033907,0.038879,0.121627
1.74E+15,23.587,-30.825,-90.682,1.74E+15,-0.036958686,0.044483957,0.118896112
1.74E+15,16.946,-33.944,-86.554,1.74E+15,-0.035559961,0.05575507,0.111679698
1.74E+15,12.164,-37.108,-83.186,1.74E+15,-0.03397,0.064276,0.109489
1.74E+15,7.364,-42.289,-78.624,1.74E+15,-0.034417,0.075238,0.103775
1.74E+15,5.1,-43.019,-76.423,1.74E+15,-0.033212,0.080425,0.092794
1.74E+15,1.453,-41.193,-73.692,1.74E+15,-0.02918851,0.083398777,0.097315208
1.74E+15,-2.397,-36.244,-71.563,1.74E+15,-0.019681,0.086241,0.095685
1.74E+15,-6.134,-29.16,-69.899,1.74E+15,-0.000629803,0.095705119,0.092480585
1.74E+15,-8.008,-13.554,-66.18,1.74E+15,0.026902,0.098667,0.096649
1.74E+15,-6.225,-5.789,-63.656,1.74E+15,0.051385761,0.095344363,0.096953624
1.74E+15,-3.937,-1.919,-62.079,1.74E+15,0.06392582,0.091437458,0.094651951
1.74E+15,1.773,2.545,-61.401,1.74E+15,0.080327,0.079613,0.099882
1.74E+15,4.158,3.573,-62.923,1.74E+15,0.08299063,0.07180774,0.103066458
1.74E+15,6.569,4.816,-66.762,1.74E+15,0.079701691,0.070070534,0.105130935
1.74E+15,8.748,4.519,-70.943,1.74E+15,0.072656403,0.068026617,0.108213696
1.74E+15,14.497,-4.35,-78.533,1.74E+15,0.043366314,0.061676331,0.118835916
1.74E+15,15.596,-7.392,-80.303,1.74E+15,0.041139,0.061358,0.119467
1.74E+15,18.103,-15.031,-84.077,1.74E+15,0.018304961,0.055843701,0.122163159
1.74E+15,21.151,-23.452,-87.074,1.74E+15,-0.003249,0.052118,0.122301
1.74E+15,22.652,-28.305,-88.057,1.74E+15,-0.020645001,0.049550476,0.118278339
1.74E+15,21.762,-32.685,-86.185,1.74E+15,-0.029936752,0.049746774,0.115298574
1.74E+15,17.676,-34.702,-81.186,1.74E+15,-0.029337118,0.054404197,0.114666511
1.74E+15,12.902,-35.314,-75.436,1.74E+15,-0.022103083,0.060646814,0.115042909
1.74E+15,8.225,-30.998,-69.989,1.74E+15,-0.008812028,0.068259596,0.114356794
1.74E+15,4.026,-21.141,-66.29,1.74E+15,0.012851342,0.071489155,0.117587392
1.74E+15,1.038,-8.991,-63.821,1.74E+15,0.038231,0.075986,0.115554
1.74E+15,1.218,0.041,-62.784,1.74E+15,0.067011323,0.077634031,0.106083396
1.74E+15,5.187,5.499,-64.83,1.74E+15,0.081757995,0.072622686,0.104986665
1.74E+15,7.821,6.588,-68.97,1.74E+15,0.07959,0.068367,0.107043
1.74E+15,9.055,6.097,-73.874,1.74E+15,0.074262,0.068074,0.107729
1.74E+15,10.087,3.056,-79.237,1.74E+15,0.061608,0.067082,0.1119
1.74E+15,10.998,0.12,-84.588,1.74E+15,0.040571452,0.067752349,0.114377054
1.74E+15,12.41,-2.128,-89.895,1.74E+15,0.027165,0.066583,0.115133
1.74E+15,13.895,-3.89,-95.227,1.74E+15,0.011893946,0.062602109,0.116719694
1.74E+15,15.159,-4.728,-98.763,1.74E+15,0.002330474,0.06091071,0.115990983
1.74E+15,18.055,-6.5,-103.893,1.74E+15,-0.002331,0.060555,0.11516
1.74E+15,20.666,-8.406,-108.516,1.74E+15,-0.025652599,0.047650692,0.114069727
1.74E+15,21.39,-8.542,-110.756,1.74E+15,-0.030462385,0.044019041,0.115197593
1.74E+15,21.609,-7.678,-113.229,1.74E+15,-0.037727,0.042197,0.112771
1.74E+15,22.317,-6.442,-115.537,1.74E+15,-0.039760618,0.038561647,0.114281656
1.74E+15,23.221,-5.454,-116.805,1.74E+15,-0.039783,0.038545,0.114266
1.74E+15,24.245,-4.892,-117.49,1.74E+15,-0.042309951,0.032928562,0.114961581
1.74E+15,26.532,-4.529,-118.368,1.74E+15,-0.043778656,0.026370346,0.117959139
1.74E+15,28.196,-4.937,-118.932,1.74E+15,-0.043957,0.02547,0.118405
1.74E+15,28.628,-5.165,-119.147,1.74E+15,-0.045952,0.020394,0.121129
1.74E+15,29.889,-5.596,-119.841,1.74E+15,-0.047672207,0.017094382,0.11902025
1.74E+15,31.311,-5.168,-121.345,1.74E+15,-0.048248261,0.012323784,0.11815666
1.74E+15,31.785,-4.96,-122.076,1.74E+15,-0.052228,0.010711,0.120521
1.74E+15,33.022,-3.983,-123.673,1.74E+15,-0.052992351,0.006151157,0.118817273
1.74E+15,34.07,-3.505,-124.838,1.74E+15,-0.05121,0.001165,0.118666
1.74E+15,34.647,-3.197,-125.329,1.74E+15,-0.055395203,-3.54E-05,0.120167726
1.74E+15,35.268,-2.726,-125.798,1.74E+15,-0.053885424,-0.003462286,0.119299639
1.74E+15,36.142,-2.715,-126.09,1.74E+15,-0.054325,-0.004565,0.12035
1.74E+15,36.638,-2.635,-126.156,1.74E+15,-0.055451461,-0.007377643,0.120338566
1.74E+15,36.905,-2.687,-126.232,1.74E+15,-0.056791,-0.007081,0.120608
1.74E+15,37.381,-2.79,-126.33,1.74E+15,-0.056791,-0.007081,0.120608
1.74E+15,38.493,-2.886,-126.393,1.74E+15,-0.054049452,-0.011589037,0.120085554
1.74E+15,39.605,-3.104,-126.259,1.74E+15,-0.053611,-0.01231,0.120002
1.74E+15,40.027,-3.264,-126.192,1.74E+15,-0.054500586,-0.014299459,0.119038604
1.74E+15,41.431,-4.037,-125.972,1.74E+15,-0.057765254,-0.016164865,0.119693875
1.74E+15,43.081,-4.983,-125.706,1.74E+15,-0.06008597,-0.018907083,0.118880663
1.74E+15,44.049,-5.296,-125.427,1.74E+15,-0.057513,-0.021335,0.11772
